Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","945","Meat live weight, cattle","2007","2007","SLC","230966","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","945","Meat live weight, cattle","2008","2008","SLC","293013","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1991","1991","USD","1358.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1992","1992","USD","1078.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1993","1993","USD","1649.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1994","1994","USD","979.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1995","1995","USD","917.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1996","1996","USD","812.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1997","1997","USD","868.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1998","1998","USD","932","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2000","2000","USD","728.5","Ce","Calculated data based on estimated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2001","2001","USD","1019.9","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2002","2002","USD","1202.1","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2003","2003","USD","1185.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2004","2004","USD","1346.7","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2005","2005","USD","1431.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2006","2006","USD","1681.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2007","2007","USD","1835.9","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2008","2008","USD","2471.7","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1991","1991","LCU","38582","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1992","1992","LCU","42218","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1993","1993","LCU","81391","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1994","1994","LCU","77910","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1995","1995","LCU","109210","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1996","1996","LCU","140236","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1997","1997","LCU","133980","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1998","1998","LCU","138409","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2000","2000","LCU","114304","Ce","Calculated data based on estimated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2001","2001","LCU","235648","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2002","2002","LCU","297920","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2003","2003","LCU","217328","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2004","2004","LCU","255144","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2005","2005","LCU","290304","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2006","2006","LCU","285849.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2007","2007","LCU","356870.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1991","1991","SLC","38582","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1992","1992","SLC","42218","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1993","1993","SLC","81391","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1994","1994","SLC","77910","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1995","1995","SLC","109210","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1996","1996","SLC","140236","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1997","1997","SLC","133980","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","1998","1998","SLC","138409","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2000","2000","SLC","114304","Ce","Calculated data based on estimated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2001","2001","SLC","235648","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2002","2002","SLC","297920","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2003","2003","SLC","217328","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2004","2004","SLC","255144","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2005","2005","SLC","290304","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2006","2006","SLC","285849.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2007","2007","SLC","356870.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1991","1991","USD","3893.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1992","1992","USD","2440.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1993","1993","USD","3688.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1994","1994","USD","2278.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1995","1995","USD","1620.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1996","1996","USD","1596.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1997","1997","USD","1534.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1998","1998","USD","1728.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2000","2000","USD","1124","Ce","Calculated data based on estimated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2001","2001","USD","2118.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2002","2002","USD","2470.8","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2003","2003","USD","1681.8","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2004","2004","USD","1920","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2005","2005","USD","2211.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2006","2006","USD","2221.9","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2007","2007","USD","2836.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1991","1991","LCU","12750","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1992","1992","LCU","16205","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1993","1993","LCU","30140","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1994","1994","LCU","30800","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1995","1995","LCU","50635","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1996","1996","LCU","58725","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1997","1997","LCU","64750","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1998","1998","LCU","62250","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2001","2001","LCU","104205","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2002","2002","LCU","127925","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2003","2003","LCU","133295","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2004","2004","LCU","162375","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2005","2005","LCU","169460","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2006","2006","LCU","184673.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2007","2007","LCU","209451","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","2008","2008","LCU","271611","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1033","Meat live weight, goat","1991","1991","SLC","12750","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","1033","Meat live weight, goat","1992","1992","SLC","16205","","Official data"
